fdc_id,description,brand_owner,brand_name,ingredients,serving_size,serving_size_unit,food_category,search_category
2661374,"CHEESE TORTELLINI, CHEESE",Target Stores,ARCHER FARMS,"DURUM WHEAT FLOUR, RICOTTA CHEESE (PASTEURIZED WHOLE MILK, VINEGAR, SALT), PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, POWDERED CELLULOSE), ROMANO CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, POWDERED CELLULOSE), WATER, EGGS, BREAD CRUMBS (WHEAT FLOUR, SUGAR, YEAST, SALT, EXPELLER PRESSED CANOLA OIL), MOZZARELLA CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, POWDERED CELLULOSE), CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), SEA SALT.",95.0,GRM,Pasta by Shape & Type,cheese
2638141,"CHEESE TORTELLINI, CHEESE","Meijer, Inc.",MEIJER,"ENRICHED SEMOLINA FLOUR (SEMOLINA FLOUR [NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID]), WATER, WHEAT FLOUR, RICOTTA CHEESE (WHEY, VINEGAR, SALT), DIETARY FIBER, ROMANO CHEESE (PASTEURIZED COW'S AND/OR SHEEP'S MILK, CHEESE CULTURE, SALT, ENZYMES), SALT, MILK, PASTEURIZED WHOLE EGGS, GARLIC POWDER, CANOLA OIL (HIGH OLEIC LOW LINOLEIC CANOLA OIL), ONION POWDER, SPICES, TURMERIC (COLOR).",127.0,GRM,Pasta by Shape & Type,cheese
2463151,"CHEESE TORTELLINI, CHEESE",Save Mart Supermarkets Inc.,SUNNY SELECT,"PASTA: ENRICHED DURUM WHEAT SEMOLINA (ENRICHED WITH NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), LIQUID WHOLE EGG, WATER. FILLING: RICOTTA CHEESE (WHEY, MILK, BACTERIAL CULTURE, SALT, CITRIC ACID), TOASTED WHEAT CRUMBS (WHEAT FLOUR, YEAST), PARMESAN CHEESE (MILK BACTERIAL CULTURE, SALT, LIPASE, MICROBIAL ENZYME). ROMANO CHEESE (MILK, BACTERIAL CULTURE, SALT, MICROBIAL ENZYME, LIPASE), CANOLA OIL, CHEESE PASTE (ROMANO CHEESE, WATER, SUNFLOWER OIL, SALT, PARMESAN CHEESE, GOAT CHEESE, XANTHAN GUM). YEAST EXTRACT, SALT, ASIAGO CHEESE (MILK, SALT, CALCIUM CHLORIDE, MICROBIAL ENZYME, LIPASE, BACTERIAL CULTURE, CELLULOSE), SPICES, ONION POWDER.",115.0,g,Pasta by Shape & Type,cheese
2148980,"CHEESE TORTELLINI, CHEESE","Angy's Tortellini, Inc.",ANGY'S,"PASTA INGREDIENTS: ENRICHED DURUM FLOUR (NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBO-FLAVIN, FOLIC ACID), WATER, LIQUID WHOLE EGGS. FILLING INGREDIENTS: RICOTTA CHEESE (PASTEURIZED WHEY, CREAM, WHOLE MILK, VINEGAR, SALT), BREAD CRUMBS (BLEACHED WHEAT FLOUR, YEAST, SUGAR, SALT), PARMESAN CHEESE (PASTEURIZED PART-SKIM COW'S MILK, CULTURES, RENNET, SALT, STARCH AND POWDERED CELLULOSE TO PREVENT CAKING), SALT, BLACK PEPPER, PARSLEY, SPICES, GROUND ALL SPICE, GARLIC POWDER, DRIED BASIL.",100.0,g,Pasta by Shape & Type,cheese
2482337,"CHEESE TORTELLINI, CHEESE","New Seasons Market, LLC",NEW SEASONS,"PASTA (SEMOLINA FLOUR, WHEAT FLOUR, FILTERED WATER, PASTEURIZED CAGE-FREE WHOLE EGGS), CHEESE FILLING (PARMESAN CHEESE [CULTURED MILK, SALT, ENZYMES], RICOTTA CHEESE (PASTEURIZED WHEY, CREAM & MILK, VINEGAR, SALT), PASTEURIZED CAGE-FREE WHOLE EGGS, GARLIC, WHITE PEPPER, NUTMEG), RICE FLOUR.",113.0,g,Pasta by Shape & Type,cheese
2620772,"CHEESE TORTELLONI, CHEESE",Wakefern Food Corporation,SHOPRITE,"PASTA (DURUM WHEAT FLOUR, EGGS, WATER). FILLING (RICOTTA [WHEY, MILK, CREAM, VINEGAR], BREAD CRUMBS [WHEAT FLOUR, YEAST, SALT], WHEY, MOZZARELLA CHEESE [PASTEURIZED CULTURED MILK, SALT, ENZYMES], PARMESAN CHEESE [PASTEURIZED CULTURED PART-SKIMMED MILK, SALT, ENZYMES), ORGANIC SUNFLOWER OIL, WATER, POTATO STARCH, DEHYDRATED POTATOES, HEAVY CREAM (CREAM, MILK), 2% OR LESS OF ROMANO CHEESE MADE FROM COW'S MILK [PASTEURIZED CULTURED MILK, SALT, ENZYMES], SALT, GORGONZOLA CHEESE [PASTEURIZED CULTURED MILK, ENZYMES, SALT, MOLD]).",100.0,GRM,Pasta by Shape & Type,cheese
2467366,"CHEESE TORTELLONI, CHEESE",Spring Valley Water Co.,LA PASTA,"FILLING INGREDIENTS: RICOTTA CHEESE (PASTEURIZED WHOLE MILK, VINEGAR, SALT), MOZZARELLA CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), PECORINO ROMANO CHEESE (PASTEURIZED SHEEP MILK, CHEESE CULTURES, SALT, ENZYMES), BREAD CRUMBS (WHEAT FLOUR, YEAST, SALT), VEGETABLE FIBER, SEA SALT, WHITE PEPPER. PASTA INGREDIENTS: DURUM WHEAT FLOUR, EGGS, WATER, SEA SALT.",105.0,g,Pasta by Shape & Type,cheese
2401909,"MAC & CHEESE, CHEESE","Conagra Brands, Inc.",BLAKE'S,"WHITE CHEDDAR CHEESE SAUCE (WATER, WHITE CHEDDAR CHEESE [CULTURED PASTEURIZED MILK, SALT, ENZYMES], WHOLE MILK, CORN STARCH, WHEAT FLOUR, SALT), COOKED MACARONI (WATER, DURUM WHEAT SEMOLINA), BREAD CRUMBS (WHEAT FLOUR, LESS THAN 2% OF: PALM OIL, YEAST, SALT).",227.0,g,Frozen Dinners & Entrees,cheese
463067,YOGURT,Agri-Service LLC,,"PASTEURIZED WHOLE MILK, SUGAR, LEMON EXTRACT, NATA MAX, AND LIVE ACTIVE CULTURES INCLUDING STREPTOCOCCUS THERMOPHILUS, LACTOBACILLUS BULGARICUS, LACTOBACILLUS ACIDOPHILUS, LACTOBACILLUS CASEI, BIFIDOBACTERIUM SPP.",170.0,ml,Yogurt,yogurt
2554062,YOGURT,Erivan Dairy,ERIVAN,"UNHOMOGENIZED WHOLE MILK, ACTIVE ACIDOPHILUS CULTURE.",227.0,GRM,Yogurt,yogurt
1996127,"YOGURT RAISINS, YOGURT",Western Mixers Produce and Nuts Inc.,FIRST STREET,"YOGURT COATING (SUGAR, PARTIALLY HYDROGENATED PALM KERNEL OIL, NONFAT YOGURT (NONFAT DRY MILK YOGURT CULTURE), SOY LECITHIN (AS AN EMULSIFIER), TITANIUM DIOXIDE, SALT AND PURE VANILLA), RAISINS.",80.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2581636,"YOGURT  PRETZELS, YOGURT",International Foodsource,VALUED NATURALS,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND/OR PALM OIL, NONFAT DRY MILK, WHEY POWDER, NONFAT YOGURT POWDER {CULTURED WHEY, NONFAT MILK}, TITANIUM DIOXIDE {COLOR}, SOY LECITHIN {AN EMULSIFIER}, LACTIC ACID, VANILLA), YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND/OR PALM OIL, NONFAT DRY MILK, WHEY POWDER, NONFAT YOGURT POWDER {CULTURED WHEY, NONFAT MILK}, TITANIUM DIOXIDE {COLOR}, SOY LECITHIN {AN EMULSIFIER}, LACTIC ACID, VANILLA) PRETZELS (ENRICHED WHEAT FLOUR {WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID}, SALT, CONTAINS LESS THAN 2% OF HIGH OLEIC CANOLA OIL AND/OR SOYBEAN OIL, LEAVENING {YEAST, SODIUM BICARBONATE AND/OR AMMONIUM BICARBONATE}, CORN SYRUP, BARLEY MALT EXTRACT)",40.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2161181,"YOGURT ALMONDS, YOGURT","United Natural Foods, Inc.",WOODSTOCK,"YOGURT COATING (SUGAR, PALM KERNEL OIL, WHEY, NONFAT MILK, YOGURT POWDER [CULTURED WHEY, NONFAT MILK], SOY LECITHIN [AN EMULSIFIER], NATURAL VANILLA FLAVOR), ROASTED ALMONDS, WATER, GUM ARABIC, CONFECTIONER'S GLAZE, MODIFIED STARCH (TAPIOCA), VEGETABLE OIL (COCONUT OIL, CANOLA OIL).",30.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2266145,"YOGURT LOAF, YOGURT","Harvest Bakery, Inc.",HARVEST BAKERY INC.,"SUGAR, ENRICHED WHEAT FLOUR BLEACHED (WHEAT FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SOYBEAN OIL, EGGS, WATER, LOW FAT PLAIN CULTURED PASTEURIZED GRADE A LOW FAT MILK AND NONFAT MILK SOLIDS, CONTAINS ACTIVE YOGURT CULTURES: (L.BULGARICUS, S. THERMOPHILUS, BIFIDUS, L. ACIDOPHILUS AND L. CASEI), FOOD STARCH-MODIFIED, CONTAINS 2% OR LESS OF: WHEY LEAVENING (SODIUM ALUMINUM PHOSPHATE, SODIUM BICARBONATE), SALT, PROPYLENE GLYCOL, MONO AND DIESTERS OF FATTY ACIDS, VITAL WHEAT GLUTEN, SODIUM STEAROYL LACTYLATE, DEXTROSE, CORN STARCH, NATURAL AND ARTIFICIAL FLAVOR, MONO AND DIGLYCERIDES, SOY FLOUR, SOY LECITHIN, GUAR GUM, ANNATTO (COLOR), TURMERIC (COLOR), FD&C YELLOW #5, FD&C YELLOW #6, ENZYMES, SODIUM BENZOATE, CITRIC ACID, POTASSIUM SORBATE (PRESERVATIVE), SORBIC ACID (PRESERVATIVE).",113.0,g,Breads & Buns,yogurt
2171904,"YOGURT PEANUTS, YOGURT","Jo-Lee Food Products, Inc.",JOHNVINCE FOODS,"YOGURT FLAVOURED COATING (SUGAR, MODIFIED OILS [PALM KERNEL AND/OR PALM], WHEY POWDER, SKIM MILK POWDER, YOGURT POWDER [MILK POWDER, LACTIC ACID, CITRIC ACID, BACTERIAL CULTURES], TITANIUM DIOXIDE COLOR, SOY LECITHIN [EMULSIFIER], LACTIC ACID, NATURAL VANILLA FLAVOR), ROASTED PEANUTS (CONTAINS SOYBEAN AND/OR PEANUT OIL), MODIFIED TAPIOCA STARCH, CONFECTIONERS GLAZE, SUGAR, COCONUT OIL, CANOLA OIL.",30.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2538224,"YOGURT PRETZELS, YOGURT","Lipari Foods Operating Company, LLC",,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND/OR PALM OIL, NONFAT DRY MILK, WHEY POWDER, NONFAT YOGURT POWDER (CULTURED WHEY NONFAT MILK), TITANIUM DIOXIDE (COLOR), SOY LECITHIN (AN EMULSIFIER), LACTIC ACID, VANILLA), MINI PRETZEL TWISTS (ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, MALT, CORN SYRUP, SODIUM BICARBONATE [LEAVENING], YEAST, SOYBEAN OIL).",28.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2412506,"YOGURT PRETZELS, YOGURT","Ellis Pecan Co., Inc.",DURHAM'S,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL, PALM OIL, WHEY POWDER, WHOLE MILK POWDER, ARTIFICIAL COLOR [TITANIUM DIOXIDE], YOGURT POWDER [CULTURED WHEY, NONFAT MILK], SOY LECITHIN [EMULSIFIER], SALT, VANILLA EXTRACT), PRETZEL (ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, VEGETABLE OIL [MAY CONTAIN ONE OR MORE OF THE FOLLOWING [CANOLA, CORN, SOYBEAN), CORN SYRUP, SODIUM BICARBONATE, MALT, YEAST).",30.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2654886,"YOGURT PRETZELS, YOGURT","D.S.D. Merchandisers, Inc.",HAGGEN,"YOGURT COATING (SUGAR, PALM KERNEL OIL, WHEY, SKIM MILK, YOGURT POWDER [NONFAT MILK, LACTIC ACID], SOY LECITHIN [EMULSIFIER], VANILLA). PRETZELS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, CANOLA OIL, CORN OIL, SOYBEAN OIL, CORN SYRUP, MALT, SODIUM BICARBONATE, YEAST.)",29.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2276604,"YOGURT PRETZELS, YOGURT","Bergin Nut Company, Inc.",REASOR'S,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND PALM OIL, REDUCED MINERAL WHEY POWDER, WHOLE MILK POWDER, TITANIUM DIOXIDE, YOGURT POWDER [CULTURED WHEY AND NONFAT MILK], SOY LECITHIN [AN EMULSIFIER], SALT, AND VANILLA) AND PRETZELS (ENRICHED THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, CORN SYRUP, VEGETABLE OIL [MAY CONTAIN ONE OR MORE OF THE FOLLOWING; CORN, CANOLA, COTTONSEED, SOYBEAN], SODIUM BICARBONATE, AND YEAST).",30.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2603537,"YOGURT PRETZELS, YOGURT","Wegmans Food Markets, Inc. ",WEGMANS,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND/OR PALM OIL, NONFAT MILK POWDER, WHEY POWDER, NONFAT YOGURT POWDER [CULTURED WHEY, NONFAT MILK], TITANIUM DIOXIDE [COLOR], SOY LECITHIN [EMULSIFIER], LACTIC ACID, VANILLA), PRETZELS (ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, CORN SYRUP, LEAVENING AGENTS [SODIUM BICARBONATE, YEAST]).",28.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2631396,"YOGURT PRETZELS, YOGURT","Lehi Valley Trading Company, Inc.",SNACK WORTHY,"YOGURT FLAVORED CONFECTIONERY COATING (SUGAR, VEGETABLE OIL [PALM KERNEL AND/OR PALM], WHEY POWDER [MILK], DRY NONFAT YOGURT [MILK], SOY LECITHIN [AN EMULSIFIER], SALT, NATURAL VANILLA EXTRACT). PRETZELS (UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE-B1. RIBOFLAVIN-B2, FOLIC ACID], MALT, SALT, SOYBEAN AND/OR CANOLA OIL AND YEAST).",30.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2637048,"YOGURT PRETZELS, YOGURT","Meijer, Inc.",MEIJER,"SUGAR, PRETZELS (UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], MALT, SALT, SOYBEAN OIL), PALM KERNEL OIL, REDUCED MINERAL WHEY POWDER, WHOLE MILK SOLIDS, YOGURT POWDER (CULTURED WHEY PROTEIN CONCENTRATE, CULTURED SKIM MILK), SOY LECITHIN (EMULSIFIER), ARTIFICIAL COLOR (TITANIUM DIOXIDE), SALT, LACTIC ACID, NATURAL FLAVOR, CARNAUBA WAX, BLUE 1 LAKE, BLUE 2, RED 3, YELLOW 5.",30.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2504025,"YOGURT PRETZELS, YOGURT","United Natural Foods, Inc.",,"YOGURT COATING (EVAPORATED CANE SYRUP, FRACTIONATED PALM KERNEL OIL, YOGURT POWDER [MILK], SOY LECITHIN [AN EMULSIFIER], LACTIC ACID, VANILLA, SALT, MINI PRETZEL TWISTS (ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, MALT, CORN SYRUP, SODIUM BICARBONATE [LEAVENING], YEAST, SOYBEAN OIL LESS THAN 2% OF HIGH OLEIC CANOLA OIL AND/OR SOYBEAN OIL, LEAVENING [YEAST, SODIUM BICARBONATE AND/OR AMMONIUM BICARBONATE], CORN SYRUP, BARLEY MALT EXTRACT)",30.0,IU,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2633559,"YOGURT PRETZELS, YOGURT",Smart & Final Iris Corporation,FIRST STREET,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND/OR PALM OIL, NONFAT DRY MILK, WHEY POWDER, NONFAT YOGURT POWDER [CULTURED WHEY, NON FAT MILK], TITANIUM DIOXIDE [COLOR], SOY LECITHIN [AN EMULSIFIER], LACTIC ACID, VANILLA FLAVORING), MINI PRETZEL TWISTS (ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, BARLEY MALT EXTRACT, CORN SYRUP, SODIUM BICARBONATE [LEAVENING], YEAST, SOYBEAN OIL).",28.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2677058,"YOGURT PRETZELS, YOGURT","Rocky Mountain Foods, Inc.",WHOLE FOODS MARKET,"(YOGURT COATING [EVAPORATED CANE SYRUP, FRACTIONATED PALM KERNEL OIL, YOGURT POWDER (MILK), SOY LECITHIN, LACTIC ACID, VANILLA, SALT], PRETZELS [ENRICHED WHEAT FLOUR {WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID}, SALT, MALT, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: CANOLA OIL, CORN OIL, SOYBEAN OIL), LEAVENING (CONTAINS ONE OR MORE OF THE FOLLOWING: YEAST, SODIUM BICARBONATE, AMMONIUM BICARBONATE])",40.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2554374,"YOGURT PRETZELS, YOGURT",CIBO VITA INC,NATURE'S GARDEN,"YOGURT FLAVORED CONFECTIONERY COATING (SUGAR, VEGETABLE OIL [PALM KERNEL AND/OR PALM], WHEY POWDER [MILK], DRY NONFAT YOGURT [CULTURED SKIM MILK], SOY LECITHIN [EMULSIFIER], SALT, NATURAL VANILLA EXTRACT), PRETZELS (UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE-B1, RIBOFLAVIN-B2, FOLIC ACID], MALT, SALT, SOYBEAN AND/OR CANOLA OIL, YEAST).",30.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2500211,"YOGURT PRETZELS, YOGURT",Smart & Final Iris Corporation,FIRST STREET,"YOGURT COATING (SUGAR, HYDROGENATED PALM KERNEL OIL, NONFAT MILK POWDER, YOGURT POWDER (CULTURED WHEY, NONFAT MILK), ARTIFICIAL COLOR (TITANIUM DIOXIDE), LACTIC ACID, SOY LECITHIN (AN EMULSIFIER), VANILLIN (AN ARTIFICIAL FLAVOR), PRETZELS (UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE-B1, RIBOFLAVIN-B2, FOLIC ACID], MALT, SALT, SOYBEAN OIL, YEAST).",40.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2278364,"YOGURT PRETZELS, YOGURT","Dierberg's Markets, Inc.",DIERBERGS,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL, PALM OIL, WHEY POWDER, WHOLE MILK POWDER, ARTIFICIAL COLOR [TITANIUM DIOXIDE], YOGURT POWDER [CULTURED WHEY, NONFAT MILK], SOY LECITHIN [EMULSIFIER], SALT, VANILLA EXTRACT), PRETZEL (ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, VEGETABLE OIL [MAY CONTAIN ONE OR MORE OF THE FOLLOWING {CANOLA, CORN, SOYBEAN}, CORN SYRUP, SODIUM BICARBONATE, YEAST).",30.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2547515,"YOGURT PRETZELS, YOGURT",Long Grove Confectionery Co. ,JEWEL-OSCO,"YOGURT COATING (SUGAR, PALM KERNEL OIL AND PALM OIL, REDUCED MINERAL WHEY POWDER, WHOLE MILK POWDER, TITANIUM DIOXIDE, YOGURT POWDER (CULTURED WHEY AND NONFAT MILK) SOY LECITHIN (AN EMULSIFIER), SALT AND VANILLA) AND PRETZELS (ENRICHED WHEAT FLOUR, SALT, CORN SYRUP, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING: CORN, CANOLA, COTTONSEED, SOYBEAN), SODIUM BICARBONATE, AND YEAST).",30.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2192492,"YOGURT PRETZELS, YOGURT","Lipari Foods Operating Company, LLC",,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND/OR PALM OIL, NONFAT DRY MILK, WHEY POWDER, NONFAT YOGURT POWDER (CULTURED WHEY, NONFAT MILK), TITANIUM DIOXIDE (COLOR), SOY LECITHIN (AN EMULSIFIER), LACTIC ACID, VANILLA), MINI PRETZEL TWISTS (ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, MALT, CORN SYRUP, SODIUM BICARBONATE [LEAVENING], YEAST, SOYBEAN OIL)",28.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2581658,"YOGURT PRETZELS, YOGURT",International Foodsource,VALUED NATURALS,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND/OR PALM OIL, NONFAT DRY MILK, WHEY POWDER, NONFAT YOGURT POWDER {CULTURED WHEY, NONFAT MILK}, TITANIUM DIOXIDE {COLOR}, SOY LECITHIN {AN EMULSIFIER}, LACTIC ACID, VANILLA), MINI PRETZEL TWISTS (ENRICHED WHEAT FLOUR {WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID}, SALT, MALT, CORN SYRUP, SODIUM BICARBONATE [LEAVENING], YEAST, SOYBEAN OIL)",30.0,GRM,Cookies & Biscuits,yogurt
2309140,"YOGURT PRETZELS, YOGURT",Brookshire Grocery Company,BROOKSHIRE'S,"YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL AND PALM OIL, REDUCED MINERAL WHEY POWDER WHOLE MILK POWDER TITANIUM DIOXIDE, YOGURT POWDER (CULTURED WHEY AND NONFAT MILK), SOY LECITHIN (AN EMULSIFIER), SALT AND VANILLA), PRETZELS (ENRICHED WHEAT FLOUR SALT, CORN SYRUP, VEGETABLE OIL (MAY CONTAIN ONE OR MORE OF THE FOLLOWING CORN, CANOLA COTTONSEED SOYBEAN), SODIUM BICARBONATE, YEAST)",28.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2419129,"YOGURT PRETZELS, YOGURT","Big Y Foods, Inc.",BIG Y,"YOGURT COATING (EVAPORATED CANE SYRUP, FRACTIONATED PALM KERNEL OIL YOGURT POWDER [MILK], SOY LECITHIN [AN EMULSIFIER], LACTIC ACID, VANILLA, SALT), MINI PRETZEL TWISTS (ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], SALT, MALT, CORN SYRUP, SODIUM BICARBONATE [LEAVENING], YEAST, SOYBEAN OIL). LESS THAN 2% OF HIGH OLEIC CANOLA OIL AND/OR SOYBEAN OIL, LEAVENING [YEAST, SODIUM BICARBONATE AND/OR AMMONIUM BICARBONATE], CORN SYRUP, BARLEY MALT EXTRACT).",30.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2508298,"YOGURT RAISINS, YOGURT",Nosher's Choice,,"CONFECTIONARY COATING (SUGAR, HYDROGENATED PALM KERNEL OIL, NONFAT MILK POWDER, WHEY POWDER, YOGURT POWDER [CULTURED WHEY, NONFAT MILK], TITANIUM DIOXIDE, LACTIC ACID, SOY LECITHIN [AN EMULSIFIER], VANILLA), RAISINS, TAPIOCA STARCH, GLUCOSE SYRUP, COM SYRUP, XANTHAN GUM, CONFECTIONER'S GLAZE.",30.0,GRM,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2367479,"YOGURT RAISINS, YOGURT",International Foodsource,VALUED NATURALS,"YOGURT FLAVORED CONFECTIONARY (SUGAR, PALM KERNEL OIL, WHEY POWDER {MILK}, NONFAT DRY MILK, DRY NONFAT YOGURT {CULTURED SKIM MILK}, TITANIUM DIOXIDE COLOR, SOY LECITHIN {EMULSIFIER}, LACTIC ACID POWDER, NATURAL VANILLA EXTRACT), RAISINS, VEGETABLE OIL AND/OR PALM, WATER, CORN SYRUP, SUGAR, GUM ARABIC, POTASSIUM SORBATE (PRESERVATIVE), CITRIC ACID, CONFECTIONER'S GLAZE.",30.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2370435,"YOGURT RAISINS, YOGURT",Superior Nut/candy Distribut'G,SUPERIOR NUT & CANDY,"CONFECTION COATING (SUGAR, HYDROGENATED PALM KERNEL OIL, NONFAT MILK POWDER, YOGURT POWDER [CULTURED WHEY AND NONFAT MILK], TITANIUM DIOXIDE [ARTIFICIAL COLOR], LACTIC ACID, SOY LECITHIN [EMULSIFIER], VANILLIN [ARTIFICIAL FLAVOR]), RAISINS, SUGAR, CORN SYRUP, GUM ARABIC, CONFECTIONER'S GLAZE.",38.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
2376226,"YOGURT RAISINS, YOGURT",Sunrise Natural Foods,SUNRISE NATURAL FOODS,"YOGURT COATING (SUGAR, PALM KERNEL OIL AND PALM OIL, REDUCED MINERAL WHEY POWDER, WHOLE MILK POWDER, TITANIUM DIOXIDE, YOGURT POWDER (CULTURED WHEY AND NONFAT MILK), SOY LECITHIN (AN EMULSIFIER), SALT, VANILLA), RAISINS (SUNFLOWER OIL), GUM ARABIC, CORN SYRUP, SUGAR, AND CERTIFIED CONFECTIONERS GLAZE (FOOD GRADE LAC RESIN).",30.0,g,"Popcorn, Peanuts, Seeds & Related Snacks",yogurt
